GEO_id,GEO_id2,GEO_displaylabel,NAICS_id,NAICS_display-label,YEAR_id,RCPTOTI,ESTAB,ECTGE20,EMP,PAYANN,EMPAVPW,HOURS,PAYANPW,CSTMTOT,RCPTOT,VALADD,CEXTOT
E600000US3611942136,3611942136,"Lewisboro town, New York",31-33,Manufacturing,2012,9,8,1,41,1268,29,50,832,2639,5247,2608,D
E600000US3611944831,3611944831,"Mamaroneck village, New York",31-33,Manufacturing,2012,7,30,4,294,12872,180,355,6385,44155,75300,31036,2201
E600000US3611948890,3611948890,"Mount Kisco village, New York",31-33,Manufacturing,2012,2,15,4,188,9901,119,228,5262,19882,39569,19495,D
E600000US3611949011,3611949011,"Mount Pleasant town (balance), New York",31-33,Manufacturing,2012,1,18,5,245,13453,152,270,6322,21581,48658,26742,D
E600000US3611949121,3611949121,"Mount Vernon city, New York",31-33,Manufacturing,2012,2,99,31,2363,99577,1750,3258,60405,373453,676867,311218,11864
E600000US3611950078,3611950078,"New Castle town, New York",31-33,Manufacturing,2012,9,9,1,60,2186,40,71,966,2908,6532,3624,D
E600000US3611950617,3611950617,"New Rochelle city, New York",31-33,Manufacturing,2012,6,46,10,744,41226,508,1057,19784,75375,159111,83933,2968
E600000US3611951693,3611951693,"North Castle town, New York",31-33,Manufacturing,2012,0,10,4,296,21249,182,335,8869,52726,94541,42571,D
E600000US3611955530,3611955530,"Ossining village, New York",31-33,Manufacturing,2012,3,5,2,c,D,D,D,D,D,D,D,D
E600000US3611955541,3611955541,"Ossining town (balance), New York",31-33,Manufacturing,2012,0,3,0,9,438,D,7,D,D,D,D,D
E600000US3611956979,3611956979,"Peekskill city, New York",31-33,Manufacturing,2012,0,17,1,288,18066,198,394,9371,26810,D,78761,D
E600000US3611957001,3611957001,"Pelham village, New York",31-33,Manufacturing,2012,0,3,2,e,D,D,D,D,D,D,D,D
E600000US3611957023,3611957023,"Pelham Manor village, New York",31-33,Manufacturing,2012,0,3,0,a,D,D,D,D,D,D,D,D
E600000US3611958728,3611958728,"Pleasantville village, New York",31-33,Manufacturing,2012,8,10,0,41,2127,21,35,739,2110,7442,5332,82
E600000US3611959223,3611959223,"Port Chester village, New York",31-33,Manufacturing,2012,0,33,8,874,36011,714,1513,24402,61714,130052,67926,5280
E600000US3611964309,3611964309,"Rye city, New York",31-33,Manufacturing,2012,4,3,0,22,852,D,9,D,1158,3312,2155,D
E600000US3611964325,3611964325,"Rye Brook village, New York",31-33,Manufacturing,2012,9,5,1,c,D,D,D,D,D,D,D,D
E600000US3611965431,3611965431,"Scarsdale village, New York",31-33,Manufacturing,2012,5,7,0,27,843,15,31,520,2045,4232,2187,22
E600000US3611968308,3611968308,"Somers town, New York",31-33,Manufacturing,2012,2,3,0,9,D,D,6,D,D,D,D,1
E600000US3611973176,3611973176,"Tarrytown village, New York",31-33,Manufacturing,2012,7,11,1,82,4914,52,106,2322,6888,D,10670,D
E600000US3611975583,3611975583,"Tuckahoe village, New York",31-33,Manufacturing,2012,6,4,0,46,3005,32,D,1687,6487,D,7771,D
E600000US3611981677,3611981677,"White Plains city, New York",31-33,Manufacturing,2012,5,33,6,338,14527,237,460,8602,23842,56437,32544,982
E600000US3611984000,3611984000,"Yonkers city, New York",31-33,Manufacturing,2012,4,88,22,2755,141411,1950,3479,71451,658438,984856,330730,20368
E600000US3611984077,3611984077,"Yorktown town, New York",31-33,Manufacturing,2012,5,20,2,184,9061,120,231,4840,25789,D,27498,D
E600000US3612102407,3612102407,"Arcade village, New York",31-33,Manufacturing,2012,0,11,6,959,41664,681,1321,23232,117561,215024,98637,5874
E600000US3612157243,3612157243,"Perry village, New York",31-33,Manufacturing,2012,2,4,2,c,D,D,D,D,D,D,D,D
E600000US3612178333,3612178333,"Warsaw village, New York",31-33,Manufacturing,2012,0,3,3,164,3956,100,202,2400,D,D,7831,D
E600000US3612198121,3612198121,"Balance of Wyoming County, New York",31-33,Manufacturing,2012,0,23,6,537,23507,360,749,13173,110097,206161,100616,7128
E600000US3612338583,3612338583,"Jerusalem town (balance), New York",31-33,Manufacturing,2012,5,10,0,34,868,D,D,415,1504,D,1826,35
E600000US3612357177,3612357177,"Penn Yan village, New York",31-33,Manufacturing,2012,0,9,4,317,12483,250,474,8628,36216,68582,32106,D
E600000US3612370816,3612370816,"Starkey town, New York",31-33,Manufacturing,2012,5,5,3,140,3640,D,D,1491,4770,11242,6465,D
E600000US3612398123,3612398123,"Balance of Yates County, New York",31-33,Manufacturing,2012,0,20,5,346,16347,223,389,9838,52472,D,47653,1302
